,Ones,Zeros,Output
6812,118,21878,3
6813,930,10403,3
6814,1770,10869,3
6815,455,24365,3
6816,130,15174,3
6817,684,21154,3
6818,46,13692,3
6819,103,14058,3
6820,2383,17279,3
6821,3,15268,3
6822,473,21666,3
6823,180,13771,3
6824,70,13122,3
6825,244,24680,3
6826,2258,19802,3
6827,451,22632,3
6828,68,24097,3
6829,416,21936,3
6830,343,20579,3
6831,160,14026,3
6832,155,13382,3
6833,171,13605,3
6834,267,11738,3
6835,926,19730,3
6836,237,20917,3
6837,4240,15535,3
6838,311,21082,3
6839,308,21019,3
6840,1037,22834,3
6841,56,12855,3
6842,420,21487,3
6843,33,13744,3
6844,785,22627,3
6845,341,24899,3
6846,127,22922,3
6847,361,20890,3
6848,304,12405,3
6849,568,22302,3
6850,85,13796,3
6851,1198,22328,3
6852,308,13061,3
6853,311,14267,3
6854,153,21606,3
6855,249,13306,3
6856,120,14278,3
6857,152,14461,3
6858,5544,17535,3
6859,1070,21753,3
6860,194,13532,3
6861,1910,23533,3
6862,24,22177,3
6863,1473,10307,3
6864,300,23763,3
6865,252,22260,3
6866,32,13133,3
6867,162,24192,3
6868,519,13733,3
6869,91,21758,3
6870,324,23615,3
6871,844,24897,3
6872,75,13446,3
6873,384,21723,3
6874,615,21837,3
6875,1097,20497,3
6876,259,12534,3
6877,346,21613,3
6878,1942,22116,3
6879,254,21410,3
6880,154,21133,3
6881,324,14041,3
6882,68,25291,3
6883,23,14368,3
6884,693,20987,3
6885,450,20140,3
6886,209,12871,3
6887,582,22546,3
6888,468,22227,3
6889,347,12872,3
6890,28,14887,3
6891,186,12601,3
6892,516,22617,3
6893,193,17367,3
6894,2376,21402,3
6895,115,14491,3
6896,137,21483,3
6897,127,12822,3
6898,2776,14517,3
6899,559,20889,3
6900,614,22765,3
6901,729,23460,3
6902,444,22165,3
6903,535,21064,3
6904,118,22556,3
6905,669,23015,3
6906,4588,16171,3
6907,288,14642,3
6908,276,21809,3
6909,326,18633,3
6910,503,14302,3
6911,31,14559,3
6912,3467,17381,3
6913,111,14790,3
6914,330,21692,3
6915,262,20591,3
6916,939,14484,3
6917,421,12622,3
6918,213,13817,3
6919,6292,11360,3
6920,1197,22135,3
6921,91,21906,3
6922,574,21328,3
6923,104,13217,3
6924,300,14786,3
6925,199,21919,3
6926,227,12768,3
6927,556,21116,3
6928,476,21979,3
6929,938,18553,3
6930,395,14246,3
6931,344,23362,3
6932,195,21856,3
6933,79,13694,3
6934,782,23967,3
6935,307,14096,3
6936,2356,17961,3
6937,461,22016,3
6938,1803,23347,3
6939,162,24375,3
6940,82,14172,3
6941,228,23481,3
6942,198,14303,3
6943,359,22281,3
6944,172,12991,3
6945,2379,16261,3
6946,272,20272,3
6947,95,14538,3
6948,12,18424,3
6949,334,21019,3
6950,301,20589,3
6951,40,13088,3
6952,4281,12978,3
6953,708,21000,3
6954,68,12022,3
6955,469,13060,3
6956,85,13766,3
6957,190,22047,3
6958,1056,9815,3
6959,80,14054,3
6960,419,21912,3
6961,31,13071,3
6962,1693,22844,3
6963,43,14142,3
6964,135,12591,3
6965,107,12697,3
6966,265,13016,3
6967,110,14051,3
6968,17,13620,3
6969,738,20026,3
6970,1237,22184,3
6971,55,24041,3
6972,645,22052,3
6973,718,21487,3
6974,172,13990,3
6975,41,22562,3
6976,268,23792,3
6977,847,22473,3
6978,218,12985,3
6979,582,19649,3
6980,185,20749,3
6981,179,22184,3
6982,523,22024,3
6983,77,13272,3
6984,131,19432,3
6985,278,21481,3
6986,538,13929,3
6987,302,13871,3
6988,18,13848,3
6989,176,13715,3
6990,418,22637,3
6991,411,20284,3
6992,528,22672,3
6993,436,13583,3
6994,534,20711,3
6995,3081,18100,3
6996,351,11626,3
6997,200,21992,3
6998,829,24212,3
6999,1608,17755,3
7000,156,13702,3
7001,520,13634,3
7002,182,12596,3
7003,809,41339,3
7004,815,1124,3
7005,138,3,3
7006,349,56,3
7007,169,82,3
7008,575,8,3
7009,3042,17610,3
7010,68,42,3
7011,176,39613,3
7012,107,33994,3
7013,310,438,3
7014,1957,24331,3
7015,8894,40326,3
7016,250,6,3
7017,10514,33,3
7018,384,199,3
7019,1288,29109,3
7020,10,48,3
7021,1851,924,3
7022,222,40595,3
7023,3472,1056,3
7024,87,24225,3
7025,357,157,3
7026,501,862,3
7027,1340,179,3
7028,452,26354,3
7029,1625,8396,3
7030,635,42321,3
7031,614,37819,3
7032,675,908,3
7033,3691,41088,3
7034,531,857,3
7035,283,40407,3
7036,3249,964,3
7037,1839,39946,3
7038,250,10413,3
7039,1948,18407,3
7040,792,54107,3
7041,942,25637,3
7042,98,41709,3
7043,653,830,3
7044,6674,818,3
7045,5428,43,3
7046,666,200,3
7047,1279,220,3
7048,341,24,3
7049,2576,979,3
7050,277,39468,3
7051,505,27981,3
7052,986,928,3
7053,181,16766,3
7054,111,40541,3
7055,16915,71,3
7056,307,36,3
7057,1109,834,3
7058,252,40158,3
7059,78,28,3
7060,95,28558,3
7061,207,25714,3
7062,1926,36,3
7063,1697,843,3
7064,3184,38873,3
7065,342,44149,3
7066,1349,35,3
7067,1666,25482,3
7068,12259,40743,3
7069,2090,849,3
7070,870,787,3
7071,981,196,3
7072,1732,40355,3
7073,12773,35394,3
7074,229,35628,3
7075,266,5,3
7076,129,58,3
7077,164,28114,3
7078,472,40495,3
7079,994,924,3
7080,478,38789,3
7081,139,40069,3
7082,455,68,3
7083,2085,24,3
7084,302,36305,3
7085,884,24311,3
7086,69,9,3
7087,1748,29,3
7088,7139,38565,3
7089,541,193,3
7090,152,102,3
7091,133,17,3
7092,4869,192,3
7093,1205,39864,3
7094,224,5,3
7095,812,25114,3
7096,165,17986,3
7097,1355,13,3
7098,10335,41765,3
7099,304,9,3
7100,213,41,3
7101,2093,45840,3
7102,1604,243,3
7103,859,38521,3
7104,627,15,3
7105,194,3,3
7106,2795,44,3
7107,7721,9,3
7108,2188,27892,3
7109,46,10,3
7110,1502,9,3
7111,133,18,3
7112,855,221,3
7113,7,25264,3
7114,624,37596,3
7115,144,12,3
7116,1219,37,3
7117,1006,810,3
7118,2114,902,3
7119,211,40475,3
7120,396,38,3
7121,206,36745,3
7122,224,221,3
7123,154,17455,3
7124,605,748,3
7125,486,24716,3
7126,1094,243,3
7127,1159,45061,3
7128,4083,28205,3
7129,433,26518,3
7130,156,3,3
7131,801,26,3
7132,649,29,3
7133,1420,943,3
7134,1376,888,3
7135,294,35,3
7136,571,188,3
7137,586,222,3
7138,1328,778,3
7139,337,22890,3
7140,490,25648,3
7141,33,17339,3
7142,159,17398,3
7143,3384,210,3
7144,279,26052,3
7145,1160,39825,3
7146,35,27902,3
7147,1382,36,3
7148,584,53,3
7149,4026,43223,3
7150,2409,208,3
7151,216,6,3
7152,1678,39880,3
7153,886,770,3
7154,540,5,3
7155,472,39056,3
7156,506,31,3
7157,1016,10992,3
7158,71,10,3
7159,615,10,3
7160,361,38869,3
7161,237,9,3
7162,167,24569,3
7163,1379,1111,3
7164,1637,40,3
7165,2762,27807,3
7166,367,48,3
7167,762,228,3
7168,182,39893,3
7169,426,26067,3
7170,370,25947,3
7171,198,231,3
7172,295,38944,3
7173,1463,24191,3
7174,464,26093,3
7175,1068,1106,3
7176,8782,45,3
7177,77,10383,3
7178,1076,1,3
7179,2808,4,3
7180,1100,27,3
7181,225,23455,3
7182,12,39452,3
7183,1158,38,3
7184,1229,78,3
7185,303,26534,3
7186,3314,25079,3
7187,3001,40249,3
7188,873,38827,3
7189,637,40574,3
7190,4292,39791,3
7191,407,34,3
7192,313,9,3
7193,1055,43168,3
7194,5806,42160,3
7195,1529,35,3
7196,117,36757,3
7197,554,38,3
7198,526,11,3
7199,486,6,3
7200,791,773,3
7201,1190,37219,3
7202,204,52,3
7203,53,24598,3
7204,676,45,3
7205,55,11,3
7206,858,875,3
7207,659,43,3
7208,292,25998,3
7209,706,6,3
7210,45,29388,3
7211,2384,28854,3
7212,4182,42001,3
7213,1155,10,3
7214,816,37941,3
7215,3087,41605,3
7216,364,244,3
7217,317,36708,3
7218,225,62,3
7219,807,1166,3
7220,309,9,3
7221,172,204,3
7222,15003,920,3
7223,36,1,3
7224,827,877,3
7225,617,40266,3
7226,1538,42005,3
7227,261,39447,3
7228,2888,851,3
7229,626,36667,3
7230,235,36214,3
7231,60,38884,3
7232,3453,11,3
7233,1027,42964,3
7234,320,37125,3
7235,119,19,3
7236,212,37,3
7237,2009,31,3
7238,882,25921,3
7239,1153,25820,3
7240,6467,36403,3
7241,1038,30,3
7242,4122,32,3
7243,57,17787,3
7244,97,5,3
7245,2481,32,3
7246,230,22995,3
7247,2196,37510,3
7248,21,23982,3
7249,9930,29,3
7250,207,39315,3
7251,231,24809,3
7252,5369,36416,3
7253,4113,23107,3
7254,334,45,3
7255,1930,41091,3
7256,1783,39705,3
7257,4140,24330,3
7258,50,0,3
7259,159,32,3
7260,3619,4,3
7261,259,34,3
7262,109,25858,3
7263,12,42,3
7264,3891,25044,3
7265,9,4,3
7266,3059,40536,3
7267,156,26458,3
7268,261,28,3
7269,3230,25435,3
7270,77,16373,3
7271,3103,25558,3
7272,40,26,3
7273,1386,22730,3
7274,2355,35637,3
7275,326,25278,3
7276,4308,32,3
7277,164,10286,3
7278,1530,28273,3
7279,482,44080,3
7280,238,32,3
7281,325,32,3
7282,1312,44,3
7283,15447,41282,3
7284,44,23892,3
7285,839,177,3
7286,32,4,3
7287,2558,27,3
7288,549,167,3
7289,100,823,3
7290,874,22,3
7291,33,200,3
7292,235,37,3
7293,186,23180,3
7294,3613,4,3
7295,261,26587,3
7296,3101,39,3
7297,913,5,3
7298,2621,7722,3
7299,1329,5,3
7300,289,17422,3
7301,1041,26167,3
7302,2,39700,3
7303,3393,35011,3
7304,0,10266,3
7305,566,26,3
7306,69,10783,3
7307,1695,19,3
7308,789,24789,3
7309,134,22,3
7310,2251,6,3
7311,635,40575,3
7312,1046,8,3
7313,1633,28514,3
7314,903,37959,3
7315,174,193,3
7316,0,27899,3
7317,130,7,3
7318,1552,17300,3
7319,12,5,3
7320,773,37286,3
7321,23,59088,3
7322,997,44,3
7323,877,826,3
7324,0,17385,3
7325,203,194,3
7326,190,165,3
7327,652,2,3
7328,533,37672,3
7329,89,24966,3
7330,276,201,3
7331,915,8,3
7332,19181,33,3
7333,3152,22,3
7334,25,17391,3
7335,212,908,3
7336,700,843,3
7337,649,24610,3
7338,350,223,3
7339,2692,39,3
7340,437,27,3
7341,4206,40768,3
7342,60,770,3
7343,1133,22,3
7344,5398,29,3
7345,346,796,3
7346,234,17413,3
7347,196,5,3
7348,296,215,3
7349,2297,1,3
7350,740,762,3
7351,468,881,3
7352,1088,206,3
7353,75,822,3
7354,198,24335,3
7355,5131,33,3
7356,93,11,3
7357,5261,37409,3
7358,2207,72,3
7359,588,1,3
7360,78,23449,3
7361,43,783,3
7362,7998,25,3
7363,5,4,3
7364,8,24140,3
7365,2515,35,3
7366,236,801,3
7367,2073,22202,3
7368,888,196,3
7369,4375,35,3
7370,1132,17989,3
7371,34,25611,3
7372,405,40044,3
7373,3043,41,3
7374,2334,37910,3
7375,189,43461,3
7376,43,16945,3
7377,594,177,3
7378,804,779,3
7379,1272,212,3
7380,9535,39195,3
7381,19,40225,3
7382,201,868,3
7383,2471,35442,3
7384,2832,29,3
7385,2740,37894,3
7386,54,25,3
7387,489,40913,3
7388,1142,34,3
7389,6080,21,3
7390,506,32,3
7391,690,30,3
7392,5,35995,3
7393,3086,24287,3
7394,14,824,3
7395,15218,38520,3
7396,63,4,3
7397,152,11684,3
7398,275,815,3
7399,259,17948,3
7400,1426,40082,3
7401,42,23,3
7402,401,16531,3
7403,23,16228,3
7404,1185,16655,3
7405,240,173,3
7406,144,16247,3
7407,1244,203,3
7408,144,214,3
7409,1389,27237,3
7410,4410,984,3
7411,105,18,3
7412,4874,38958,3
7413,352,5,3
7414,2106,47,3
7415,20,7,3
7416,66,180,3
7417,285,41905,3
7418,698,187,3
7419,3223,39993,3
7420,86,887,3
7421,3500,21,3
7422,1107,923,3
7423,5275,27,3
7424,18,834,3
7425,217,23310,3
7426,1310,787,3
7427,45,25726,3
7428,993,43438,3
7429,562,42309,3
7430,2041,713,3
7431,231,10883,3
7432,479,194,3
7433,2142,41197,3
7434,1532,843,3
7435,1014,25241,3
7436,265,25941,3
7437,2424,39536,3
7438,111,28213,3
7439,462,38123,3
7440,3802,44,3
7441,929,17355,3
7442,347,190,3
7443,219,154,3
7444,572,223,3
7445,377,889,3
7446,790,40846,3
7447,476,816,3
7448,5,193,3
7449,561,30,3
7450,238,232,3
7451,139,209,3
7452,4842,42811,3
7453,38,28,3
7454,2790,39,3
7455,1234,815,3
7456,2856,27,3
7457,245,183,3
7458,534,38410,3
7459,5318,22663,3
7460,1117,23413,3
7461,405,23891,3
7462,439,815,3
7463,85,18016,3
7464,664,30,3
7465,481,26354,3
7466,1272,34,3
7467,644,884,3
7468,485,4,3
7469,3215,42116,3
7470,1722,34603,3
7471,247,25498,3
7472,8,27,3
7473,2498,40797,3
7474,112,192,3
7475,162,900,3
7476,2013,39140,3
7477,9265,35458,3
7478,70,2,3
7479,138,193,3
7480,730,36615,3
7481,736,36911,3
7482,1059,5,3
7483,2127,41773,3
7484,1118,3,3
7485,1226,9238,3
7486,3907,13928,3
7487,65,15058,3
7488,818,7211,3
7489,648,19715,3
7490,915,22130,3
7491,830,45804,3
7492,291,14089,3
7493,242,21719,3
7494,212,12382,3
7495,1850,10099,3
7496,282,24096,3
7497,236,22071,3
7498,779,9068,3
7499,66,16648,3
7500,166,22394,3
7501,6143,18631,3
7502,1140,1082,3
7503,929,15693,3
7504,4645,13978,3
7505,60,16218,3
7506,601,20575,3
7507,79,14320,3
7508,358,21331,3
7509,1386,18546,3
7510,627,22523,3
7511,209,8233,3
7512,289,13074,3
7513,928,22065,3
7514,1212,8992,3
7515,2804,15726,3
7516,1173,20746,3
7517,6256,13231,3
7518,830,9332,3
7519,659,20922,3
7520,1207,13374,3
7521,192,15787,3
7522,112,13967,3
7523,355,15858,3
7524,5307,15768,3
7525,1684,14601,3
7526,123,23287,3
7527,1100,8962,3
7528,4157,12251,3
7529,731,170,3
7530,4998,8296,3
7531,110,13037,3
7532,8830,15390,3
7533,1168,21800,3
7534,188,13749,3
7535,207,13143,3
7536,668,20053,3
7537,1972,13590,3
7538,2430,18861,3
7539,270,15164,3
7540,153,13564,3
7541,1024,11008,3
7542,839,18508,3
7543,1936,17577,3
7544,261,34303,3
7545,144,12577,3
7546,9820,17866,3
7547,2223,11727,3
7548,749,22314,3
7549,640,23923,3
7550,361,22007,3
7551,1683,6631,3
7552,747,22681,3
7553,2572,7322,3
7554,396,21227,3
7555,1018,8785,3
7556,155,9780,3
7557,250,29813,3
7558,176,13829,3
7559,495,10070,3
7560,67,13852,3
7561,4159,15779,3
7562,5843,16947,3
7563,1334,8668,3
7564,421,21961,3
7565,258,14341,3
7566,3465,18354,3
7567,792,23214,3
7568,150,25674,3
7569,132,14938,3
7570,744,21071,3
7571,3080,9963,3
7572,344,21697,3
7573,345,13185,3
7574,74,12913,3
7575,4712,16263,3
7576,74,13577,3
7577,1069,16907,3
7578,615,20050,3
7579,184,22621,3
7580,755,14444,3
7581,93,20393,3
7582,2804,9440,3
7583,805,21074,3
7584,3616,21625,3
7585,4006,9216,3
7586,55,13233,3
7587,1175,24506,3
7588,1277,9392,3
7589,1783,21822,3
7590,1309,27421,3
7591,1388,23400,3
7592,208,21786,3
7593,2670,17729,3
7594,78,15674,3
7595,151,14151,3
7596,473,22925,3
7597,126,20068,3
7598,565,15196,3
7599,133,14471,3
7600,643,22626,3
7601,329,22784,3
7602,1903,15334,3
7603,5541,14305,3
7604,1130,22562,3
7605,5427,12974,3
7606,988,7812,3
7607,1211,214,3
7608,1116,24407,3
7609,485,26248,3
7610,2640,15742,3
7611,881,21423,3
7612,133,22810,3
7613,1413,21183,3
7614,3991,16718,3
7615,118,14871,3
7616,469,22133,3
7617,480,21427,3
7618,421,21859,3
7619,689,21559,3
7620,1851,14094,3
7621,458,24164,3
7622,1215,10468,3
7623,550,24630,3
7624,91,12434,3
7625,1990,20757,3
7626,105,13949,3
7627,282,14294,3
7628,762,12777,3
7629,3154,15908,3
7630,3937,9492,3
7631,201,20672,3
7632,414,22724,3
7633,3823,14580,3
7634,3874,27830,3
7635,65,27312,3
7636,12989,16779,3
7637,141,13757,3
7638,65,16389,3
7639,1213,11335,3
7640,6620,8101,3
7641,1042,15879,3
7642,81,13649,3
7643,1034,13586,3
7644,849,18681,3
7645,3797,15355,3
7646,345,18838,3
7647,193,13591,3
7648,2803,11809,3
7649,421,22435,3
7650,65,12262,3
7651,984,22241,3
7652,3807,13716,3
7653,172,7512,3
7654,415,11661,3
7655,476,14004,3
7656,6032,13628,3
7657,543,22155,3
7658,577,22271,3
7659,291,22257,3
7660,1792,10826,3
7661,220,16025,3
7662,608,19068,3
7663,1434,11193,3
7664,477,16843,3
7665,232,12787,3
7666,259,21531,3
7667,857,24362,3
7668,255,22794,3
7669,4367,21937,3
7670,165,13628,3
7671,196,13000,3
7672,3715,18011,3
7673,865,17601,3
7674,1209,12587,3
7675,2912,13974,3
7676,213,20932,3
7677,154,11628,3
7678,353,6,3
7679,220,23973,3
7680,507,21565,3
7681,10991,17253,3
7682,7271,19281,3
7683,282,12667,3
7684,1518,24088,3
7685,487,22531,3
7686,134,21766,3
7687,568,17641,3
7688,463,15564,3
7689,3476,9199,3
7690,1753,16235,3
7691,1079,9885,3
7692,6690,12801,3
7693,1080,22168,3
7694,114,19095,3
7695,522,22599,3
7696,240,21870,3
7697,1231,23868,3
7698,428,16130,3
7699,1621,13295,3
7700,1396,21188,3
7701,213,14357,3
7702,371,22150,3
7703,242,12237,3
7704,5864,9976,3
7705,7429,15382,3
7706,202,13874,3
7707,3959,16548,3
7708,842,17695,3
7709,191,22142,3
7710,297,23848,3
7711,2628,11603,3
7712,110,15159,3
7713,477,21965,3
7714,5546,15939,3
7715,549,22286,3
7716,7363,18734,3
7717,55,14289,3
7718,534,23043,3
7719,1154,20770,3
7720,246,12476,3
7721,77,12660,3
7722,79,23049,3
7723,525,8368,3
7724,276,22778,3
7725,5308,17934,3
7726,1633,15363,3
7727,125,20721,3
7728,155,22357,3
7729,3585,17285,3
7730,688,21333,3
7731,278,11609,3
7732,78,13065,3
7733,2997,8141,3
7734,8484,18802,3
7735,129,18632,3
7736,2494,9073,3
7737,2484,25210,3
7738,8180,13512,3
7739,5139,19623,3
7740,133,11092,3
7741,251,23051,3
7742,7648,19467,3
7743,1109,20799,3
7744,5943,10543,3
7745,1008,22990,3
7746,8506,14759,3
7747,6560,7390,3
7748,11562,14218,3
7749,1029,21491,3
7750,181,25193,3
7751,175,10730,3
7752,3682,23243,3
7753,347,12691,3
7754,3837,10714,3
7755,940,20860,3
7756,1691,22199,3
7757,414,12221,3
7758,8108,17259,3
7759,37,15340,3
7760,2418,22133,3
7761,5727,16979,3
7762,1180,19091,3
7763,5588,15799,3
7764,2361,1034,3
7765,106,20980,3
7766,193,14026,3
7767,618,12067,3
7768,2453,21794,3
7769,1275,21105,3
7770,2270,8961,3
7771,535,16778,3
7772,921,16439,3
7773,3828,9387,3
7774,1196,11591,3
7775,6295,15492,3
7776,811,21626,3
7777,849,14940,3
7778,521,14226,3
7779,588,17249,3
7780,2205,7840,3
7781,1234,22051,3
7782,57,12719,3
7783,238,892,3
7784,6519,12411,3
7785,3602,15661,3
7786,8386,21598,3
7787,1046,17008,3
7788,21,223,3
7789,2385,13374,3
7790,576,13992,3
7791,2924,12158,3
7792,512,23424,3
7793,756,9900,3
7794,8945,10165,3
7795,308,16292,3
7796,472,24500,3
7797,3962,22157,3
7798,434,24035,3
7799,55,21869,3
7800,12596,20420,3
7801,1997,800,3
7802,4097,7462,3
7803,70,15182,3
7804,2050,16324,3
7805,303,12870,3
7806,3186,12669,3
7807,669,15035,3
7808,208,12905,3
7809,445,10436,3
7810,297,21729,3
7811,98,28823,3
7812,1943,16337,3
7813,15405,21170,3
7814,4418,17055,3
7815,5096,19431,3
7816,230,12131,3
7817,4739,12180,3
7818,511,11442,3
7819,5312,14926,3
7820,8763,21478,3
7821,5318,13710,3
7822,1389,21570,3
7823,287,23691,3
7824,648,21700,3
7825,5922,17208,3
7826,4949,15240,3
7827,8948,9757,3
7828,824,18684,3
7829,143,7206,3
7830,4387,16574,3
7831,594,13650,3
7832,97,13976,3
7833,6072,11267,3
7834,426,21719,3
7835,1741,21762,3
7836,15881,14542,3
7837,6869,8770,3
7838,13982,14398,3
7839,11196,15836,3
7840,15556,17220,3
7841,11631,12706,3
7842,13748,17466,3
7843,15908,16120,3
7844,19,7724,3
7845,9637,14392,3
7846,603,23561,3
7847,447,20615,3
7848,4528,13299,3
7849,4400,13057,3
7850,995,6188,3
7851,3949,12160,3
7852,14362,12294,3
7853,11875,19312,3
7854,3371,16513,3
7855,2575,18903,3
7856,7002,13859,3
7857,126,12527,3
7858,5991,14445,3
7859,12981,21373,3
7860,180,9279,3
7861,405,9910,3
7862,7276,9811,3
7863,788,13279,3
7864,1372,16685,3
7865,7451,13396,3
7866,806,1026,3
7867,173,25510,3
7868,7180,12828,3
7869,8766,11869,3
7870,350,19974,3
7871,898,22744,3
7872,5107,19899,3
7873,1305,16158,3
7874,1445,19113,3
7875,6298,10777,3
7876,359,11564,3
7877,499,11249,3
7878,1810,19435,3
7879,2379,19142,3
7880,2579,10086,3
7881,89,14463,3
7882,13668,19771,3
7883,5335,8010,3
7884,261,19595,3
7885,2002,19557,3
7886,290,20194,3
7887,7590,8049,3
7888,6394,19163,3
7889,9089,14402,3
7890,10394,16574,3
7891,2261,10059,3
7892,505,10994,3
7893,4500,10038,3
7894,388,21595,3
7895,26,16766,3
7896,2842,13289,3
7897,3852,5759,3
7898,4292,6894,3
7899,7403,8491,3
7900,1371,8706,3
7901,4055,6064,3
7902,2088,12887,3
7903,202,5594,3
7904,2754,18037,3
7905,166,15208,3
7906,547,20742,3
7907,19,8313,3
7908,4911,14452,3
7909,171,8463,3
7910,995,13688,3
7911,5876,19663,3
7912,208,13629,3
7913,6461,19064,3
7914,1871,23088,3
7915,1879,10689,3
7916,8676,16215,3
7917,5040,16174,3
7918,4809,30229,3
7919,3811,7504,3
7920,1297,23504,3
7921,432,21682,3
7922,97,10677,3
7923,799,14106,3
7924,9083,13089,3
7925,8115,16162,3
7926,10853,15129,3
7927,1316,15592,3
7928,1271,23681,3
7929,3225,17832,3
7930,9085,14672,3
7931,629,6672,3
7932,7354,8653,3
7933,6216,15442,3
7934,6712,21114,3
7935,4226,8418,3
7936,8499,22161,3
7937,1625,10217,3
7938,79,14936,3
7939,156,15463,3
7940,6768,9246,3
7941,242,16061,3
7942,9276,15099,3
7943,2276,7543,3
7944,2656,16280,3
7945,543,9776,3
7946,6535,23341,3
7947,9507,16287,3
7948,1861,12710,3
7949,355,24017,3
7950,359,9443,3
7951,189,13275,3
7952,6924,6842,3
7953,2703,7724,3
7954,4923,17319,3
7955,935,21763,3
7956,3720,14713,3
7957,107,9063,3
7958,1329,13895,3
7959,60,14485,3
7960,1868,18727,3
7961,7569,14286,3
7962,13160,19209,3
7963,6137,14414,3
7964,8842,39194,3
7965,307,10144,3
7966,48,13849,3
7967,876,22850,3
7968,726,21292,3
7969,9546,16024,3
7970,3504,18669,3
7971,10879,16041,3
7972,417,17136,3
7973,132,14363,3
7974,9576,16180,3
7975,8543,18933,3
7976,401,17537,3
7977,544,22006,3
7978,667,20746,3
7979,66,13767,3
7980,8100,12670,3
7981,4158,10679,3
7982,2486,19108,3
7983,2092,15858,3
7984,5570,14434,3
7985,963,21094,3
7986,2311,19740,3
7987,7233,11398,3
7988,1926,24315,3
7989,11978,8977,3
7990,12064,16576,3
7991,16346,16066,3
7992,8757,10821,3
7993,10389,17462,3
7994,616,11481,3
7995,579,9636,3
7996,2269,900,3
7997,1031,18624,3
7998,380,16666,3
7999,611,14854,3
